CCDC88A	DISC1	5.428364590576986e-05
C14ORF135	DISC1	0
DISC1	ZNF365	2.3213980425793563e-05
DISC1	PAFAH1B1	7.512824430193308e-06
AKAP6	DISC1	0
DISC1	TNIK	8.909644942672242e-05
DISC1	UTRN	0
DISC1	XRN2	4.514318079621532e-05
DISC1	XPNPEP1	1.759221499984091e-05
DISC1	TNKS	3.0344675060544047e-05
DISC1	ZNF197	1.9759798750661175e-05
DISC1	DMD	1.0265481012201669e-05
DISC1	SNX6	9.70721755726804e-06
DISC1	SPTAN1	9.868866809445702e-05
DISC1	MACF1	0
AKAP9	DISC1	1.5988386420683476e-05
DISC1	SMARCE1	2.181018067063027e-05
DISC1	MATR3	3.156060514688008e-05
DISC1	GPRASP2	5.062316645538538e-05
DISC1	PPM1E	2.560011755757484e-05
DISC1	TIAM2	6.933753518392608e-05
DISC1	TRAF3IP1	1.842875461810392e-05
DISC1	PGK1	2.4184091015954197e-05
DISC1	DPYSL2	2.7220453234488684e-05
DISC1	DPYSL3	2.004444434111947e-05
DISC1	DST	0
DISC1	MLLT10	3.61791748442982e-05
DISC1	HERC2	0
CDK5RAP3	DISC1	1.0632943989905137e-05
DISC1	TUBB2A	6.7665956399087966e-06
DISC1	KIF3C	1.3686664953175683e-05
DISC1	KIF3A	2.0110837969259878e-05
CCDC136	DISC1	6.416190065915972e-05
CEP170	DISC1	5.3653765053437285e-05
DISC1	PPP5C	2.220348599208408e-05
DISC1	DNAJC7	1.2707444797640852e-05
DISC1	TUBB	9.353588875824023e-06
DISC1	DYNC1H1	0
DISC1	SRGAP3	3.350824681304233e-05
DISC1	SRGAP2	3.094056151415178e-05
DISC1	SH3BP5	1.2349426585453947e-05
DISC1	OLFM1	1.6481344350608958e-05
DCTN2	DISC1	1.5411816688089113e-05
C14ORF166	DISC1	0
DCTN1	DISC1	4.321647627637653e-05
DISC1	SMC3	7.214226481905045e-05
DISC1	SMC2	2.91481840928345e-05
DISC1	KALRN	0
DISC1	MYT1L	7.877617169521072e-05
DISC1	TRIO	9.653786687344198e-05
DISC1	HERC2P2	1.1607143281390734e-05
DISC1	FBXO41	9.027804564457683e-06
DISC1	GNB1	1.6091242788446624e-05
CCDC24	DISC1	7.058254401163953e-06
CLU	DISC1	2.159013175002218e-05
CRNKL1	DISC1	2.292769234983447e-05
DISC1	MEMO1	1.3823601462346502e-05
DISC1	ZFYVE20	1.8689893871775813e-05
DISC1	TFIP11	2.9333244076298007e-05
DISC1	STX18	7.2431378344572826e-06
DISC1	PDE4B	2.450361010057505e-05
DISC1	RABGAP1	1.95745617841935e-05
DISC1	ROGDI	3.3769826550865815e-06
DISC1	SPARCL1	1.5229851857867966e-05
CEP57L1	DISC1	1.6438239235896932e-05
DISC1	SPTBN4	9.043347197725264e-05
DISC1	SPTBN1	9.229858780396028e-05
DISC1	YWHAZ	4.864708118206707e-06
DISC1	NEFM	3.0117645567637362e-05
DISC1	YWHAQ	4.788411673081665e-06
DISC1	YWHAE	2.417004453002224e-05
CDC5L	DISC1	2.5619458403406254e-05
ARIH2	DISC1	1.0940250301854923e-05
DISC1	RAD21	4.4751015263260835e-05
CEP63	DISC1	2.9713145222450874e-05
DISC1	NUP160	5.6885351977591816e-05
DISC1	KANSL1	7.745575632753314e-05
DISC1	PCNT	0
DISC1	NDEL1	4.662132890168708e-06
AGTPBP1	DISC1	3.857979674768939e-05
BICD1	DISC1	2.473171327219646e-05
DISC1	EXOC1	3.619024724716562e-05
DISC1	EXOC7	2.1619937188061915e-05
DISC1	EXOC4	5.9145270688065215e-05
DISC1	MPPED1	1.3454967726744615e-05
DISC1	SYBU	4.0315632907999226e-05
DISC1	IMMT	4.103526870138375e-05
DISC1	EEF2	1.4076200810534707e-05
CAMK1	NOS1	0.0001124204357080967
CAMK1	HDAC5	2.2457123609012747e-05
CALM1	CAMK1	1.1004608542717513e-05
CAMK1	CAMKK2	3.127417034548816e-05
CAMK1	CAMKK1	1.8779637887864066e-05
CAMK1	SYN1	1.906701168827985e-05
KRTAP10-7	ZNF707	1.2092182134668103e-05
MDFI	ZNF707	5.232160950218519e-07
KRTAP10-5	ZNF707	4.225114583750239e-06
RALBP1	ZNF707	4.203009495970171e-06
CCNDBP1	ZNF707	2.3965633874541883e-06
CAMK4	CAMKK2	3.093421432320798e-05
CAMK4	CAMKK1	1.9381197334496345e-05
CAMK4	NOS1	0.00010963584449157482
DAZAP2	ZC3H10	4.025817834625399e-06
APPBP2	ZC3H10	1.736641041195273e-05
PRR20A	ZC3H10	0
RBPMS	ZC3H10	4.368821433384698e-06
NFYA	ZC3H10	5.864369323704846e-06
DAB1	ZC3H10	3.717802558472814e-05
ATXN1	ZC3H10	2.290291034061239e-05
RNF114	UBE2H	1.480211646434815e-06
RNF114	UBE2K	2.172436393822862e-06
RNF114	UBE2E1	1.8245374194660032e-06
RNF114	UBE2DNL	0
RNF114	UBE2D4	1.2455935401137009e-06
RNF114	UBE2D2	3.6004184068056964e-06
RNF114	UBE2D3	3.843867251669591e-06
AK5	RNF114	1.4697782528388101e-05
RNF114	UBE2D1	1.893053073724796e-06
MAPK3	RNF114	5.99878983293037e-06
RNF114	UEVLD	6.875913534084122e-06
RNF114	UBE2E3	4.686036435769972e-06
RNF114	UBC	1.1417102779047528e-05
RNF114	UBE2E2	2.7839649015486597e-06
RNF114	UBE2U	2.13273357178298e-06
RNF114	UBE2W	1.8638118063051897e-06
DAZAP2	RNF115	2.1031844317584265e-06
RNF115	UBE2E1	1.2187247964287145e-06
RNF115	UBE2D4	8.448396826318163e-07
RNF115	UBE2D2	2.4127715437685416e-06
RNF115	UBE2D3	2.6005785664829364e-06
RNF115	UBE2E3	3.17705004770849e-06
RNF115	UBE2D1	1.274745970678617e-06
MDM4	RNF115	5.919080959028176e-05
RNF115	UBE2W	1.2486644864879887e-06
TNNT1	ZC3H15	2.0676481130555315e-05
C8ORF33	ZC3H15	0
DRG1	ZC3H15	8.019811354162284e-06
KRT20	ZC3H14	1.7076207385947588e-05
DDIT3	ZC3H14	9.570457905257028e-06
EXOC7	ZC3H14	2.3157140630063007e-05
MSN	SPN	1.654465204435516e-05
LGALS1	SPN	5.978049190883499e-06
RNF111	TSG101	3.197230782428536e-05
RNF111	UBE2D4	6.34653859236674e-06
RNF111	UBE2D2	1.833152455609517e-05
RNF111	UBE2D3	1.880934827987096e-05
RNF111	UBE2D1	9.536207452194852e-06
RNF111	SMURF2	3.5899534201509894e-05
RNF111	UBE2G2	3.6691947034515574e-06
EDARADD	RNF111	2.4827071640149994e-05
RNF111	UBE2I	2.910451393446211e-06
RNF111	UBE2E1	9.644623611483166e-06
KRTAP5-9	RNF111	3.5756078416899415e-06
CREB1	RNF111	1.9182907340753218e-05
RNF111	UBE2E2	1.4399548391802504e-05
RNF111	UBE2E3	2.398487590071455e-05
RNF111	UBE2V1	7.707231524380392e-06
RNF111	SMAD3	6.127802676806967e-05
CSNK2A1	RNF111	7.482054669282255e-05
ACTN3	RNF111	5.163029934855932e-05
RNF111	UBE2K	1.0560150737457957e-05
RNF111	UBE2M	9.738083337516523e-06
LCE4A	RNF111	3.13024623025713e-05
RNF111	UBE2W	9.4040697140782e-06
ESR2	ZC3H18	3.284257054210157e-05
ACTN2	GRIN1	7.637759372553745e-05
DLG4	GRIN1	1.696988601681663e-05
CALM1	GRIN1	8.674413814838243e-06
GRIN1	SPTAN1	7.382123364217503e-05
AKAP9	GRIN1	1.4142193206693223e-05
GRIN1	GRIN2B	9.338563364823627e-05
GRIN1	GRIN3A	5.250802943529947e-05
GRIN1	GRIN2A	0
CANX	GRIN1	1.3822276097068181e-05
SP8	ZNF273	1.5059987897012664e-05
HEYL	SP8	6.181456827012728e-06
SP8	ZNF519	1.6728371769320068e-05
BRCA1	DHX9	0.00029871396725583623
DHX9	STAU1	7.854968233951713e-05
DHX9	PRMT1	2.8978200362069685e-05
AKAP8L	DHX9	5.2660537169046705e-05
DHX9	MGEA5	9.405305627612891e-05
DHX9	TOP2A	0.00010920142741409064
ARRB2	TCOF1	2.5709262029233456e-05
ARRB1	TCOF1	3.012056970954636e-05
NUP98	TNPO1	8.683788863089292e-05
NUP98	NXF1	0.000142580337434897
KPNB1	NUP98	0.0001134096774529644
NUP98	TPR	0.0003324652321400045
APC	NUP98	0.0013824276632990232
CREBBP	NUP98	0.00040300955583996186
NUP98	RAE1	9.155234998188013e-05
RAD23B	XPC	2.2243509101865313e-05
SMAD1	XPC	1.9475821684063427e-05
LSM3	XPC	0
CETN2	XPC	4.852590837623555e-06
GARS	XPC	1.6723130661692704e-05
XPC	ZNF512B	1.9914685171333725e-05
HDAC1	SP1	2.4940252409769415e-05
HDAC2	SP1	5.144108242382889e-05
SP1	YY1	1.587540312711037e-05
HDAC4	SP1	4.157583205551231e-05
SMAD4	SP1	0.000117646676923696
JUN	SP1	1.477418900616872e-05
HIF1A	SP1	1.3659920250825447e-05
SMAD3	SP1	3.4610684488432245e-05
NFYC	SP1	7.895834421345822e-06
NFYA	SP1	7.435112686028964e-06
ABL1	SP1	4.2853457306185654e-05
CRK	SP1	7.087649994695721e-06
RBBP4	SP1	1.0344712965917473e-05
SMARCA4	SP1	0.00012228639585471103
RARA	SP1	2.8291950876231683e-05
MYCN	SP1	2.8625904809898803e-05
KLF10	SP1	9.293423007182937e-06
CCNA2	SP1	1.9646713279844627e-05
SP1	ZBTB16	3.8620018218252244e-05
HCFC1	SP1	6.225698422987319e-05
ATF7IP	SP1	6.438808256716549e-05
EGR1	SP1	1.4056879672044473e-05
FYN	SP1	1.5237855342139136e-05
RB1	SP1	0.0002238671844286202
HTT	SP1	6.071027266833228e-05
KLF4	SP1	8.935612948290367e-06
NFKB1	SP1	2.513518609278897e-05
RELA	SP1	1.1046873711747085e-05
PSMC5	SP1	1.765069146178769e-05
BRCA1	SP1	0.00012719450230649839
SP1	SRC	2.168494941911178e-05
CEBPB	SP1	5.04288960461025e-06
MECP2	SP1	1.1723981610172702e-05
SP1	SP3	2.320669441221837e-05
RXRA	SP1	3.8218975213083734e-05
HMGA1	SP1	1.3735278761268516e-06
NR2F1	SP1	1.0986514981332586e-05
PPARG	SP1	3.350278198811647e-05
AR	SP1	6.076448965853415e-05
GATA6	SP1	3.302637975297543e-06
SP1	STAT3	3.1212761070795414e-05
GATA4	SP1	6.067775839854267e-06
EP300	SP1	0.0001382551472319648
MYC	SP1	0.0005124217320488367
NCK1	SP1	1.3580879789604518e-05
HOXC11	SP1	1.108746673373769e-05
SP1	TP53	0.0019240748786577965
E2F2	SP1	6.244860572778844e-06
E2F1	SP1	1.8544948309003193e-05
ESR1	SP1	5.017752204541531e-05
HNF4A	SP1	2.3500579522202055e-05
SP1	TLX3	2.1307813677394672e-05
SP1	SREBF2	4.54064907524531e-05
GRB2	SP1	1.4866531111771248e-05
SP1	UBC	3.4847569819118966e-05
RNF4	SP1	4.972513409003072e-06
CREBBP	SP1	0.00015037598004543487
POU2F1	SP1	2.2992383776945664e-05
ERCC1	XPA	1.3118717732758362e-05
GTF2H1	XPA	2.559096188703969e-05
TRIM27	XPA	1.1980285570148079e-05
RPA1	XPA	1.2748291305903545e-05
ERCC6	XPA	5.4321947117595286e-05
RPA2	XPA	8.82160485420998e-06
NDEL1	XPA	2.8006331106370556e-06
HDAC1	SP3	3.282187748920688e-05
EP300	SP3	0.0001833448694446852
SP3	STK19	2.487052257550959e-05
HDAC2	SP3	6.959295654855635e-05
FOXP2	SP4	0.00012698879485928765
COL8A1	SP4	4.896101114911775e-05
LMO3	SP4	8.469101686668366e-06
PRR20A	SP4	0
SERF2	SP4	1.77037147960274e-05
LOC730441	SP4	2.4926395140134226e-06
CIB3	SP4	3.070850725782937e-05
ADAM15	SP4	6.660520835227774e-05
POU2F1	SP4	6.099166045151543e-05
ATXN7L1	SP4	4.027559001006004e-05
NRF1	SP4	3.554173882725249e-05
KRT31	LOC441208	0
KRT40	LOC441208	0
KRTAP10-3	LOC441208	0
LOC441208	USHBP1	0
HNRNPK	LOC441208	0
CCNDBP1	LOC441208	0
CAMKV	TCEA2	3.827113610716572e-06
MYC	OPA1	0.0003682091379096485
RAB40C	TOE1	7.555250813383092e-06
PSD	RAB40C	2.1389663153204694e-05
FHL3	RAB40B	3.4990005495988795e-06
COL7A1	HSPA8	0.00019536956191740728
COL7A1	FBXL2	0.00010271754119399283
COL7A1	SHKBP1	0.00011405287595941604
COL7A1	FN1	0
COL7A1	ZC3H7A	0.00013695407090225076
ARFRP1	SMAD4	2.396481379139652e-05
LPXN	SPPL2A	9.106417846229916e-06
SGTA	SPPL2A	4.267297754634372e-06
MYO3A	POLR2M	1.923570728598103e-05
MYO3A	TGFBR1	7.00968841465097e-05
GCOM1	MYO3A	0.0001176489093942856
ITGA9	ITGB1	3.0894566110863536e-05
ATP2A1	PLN	1.863723585217391e-05
ATP2A1	SLN	4.9048645880841605e-06
ATP2A2	PLN	1.5203653031172753e-05
ATP2A2	MYC	0.0006249198029031095
ATP2A3	NCK1	7.081357003296856e-06
ITGA1	ITGB1	6.299546912239303e-05
COL8A1	ITGA1	3.3013729551419836e-05
ITGA2	ITGB1	8.855588874829774e-05
COL8A1	ITGA2	4.231591806743634e-05
COL1A1	ITGA2	0.00012819846688389477
CD9	ITGA2	2.4894123341188523e-05
ITGA2	MMP1	5.5991678888681755e-05
ITGA3	ITGB1	7.16292111058499e-05
ITGA3	TIMP2	3.119876072145945e-06
CALR	ITGA3	3.880539320238682e-05
ITGA3	LGALS8	2.2005126813058285e-05
ITGA3	TSPAN4	3.011442269113936e-06
CD9	ITGA3	1.9582822230534733e-05
ITGA4	ITGB1	0.0001426847454731847
ITGA4	ITGB7	8.001441874641543e-05
FN1	ITGA4	0
ITGA4	LGALS8	4.673076166456221e-05
ITGA4	PXN	3.6028904932092715e-05
ITGA4	MADCAM1	3.352237436496384e-05
ITGA5	ITGB1	5.149092183682141e-05
ITGA5	ITGB5	2.8532465028137987e-05
FN1	ITGA5	0
ITGA5	NISCH	5.2008636010538845e-05
ITGA5	LGALS8	1.550123091366946e-05
ITGA5	UBC	3.0870806203186235e-05
GIPC1	ITGA5	1.0166174562542673e-05
CD9	ITGA5	1.4568742110537623e-05
RIT1	SMURF1	2.3326864179452326e-05
LRIF1	RIT1	3.9986416214997715e-05
RIF1	RIT1	0.00011543137642966652
PTN	RIT1	2.0646849359633938e-05
RIT1	SMAD2	4.316198811703123e-05
RIT1	SMAD3	3.284857133950846e-05
GRB2	RIT1	1.660643615158743e-05
AP2A1	RIT1	4.8730886132624014e-05
IFRD1	RIT1	2.0439754764609053e-05
FHL2	ITGA7	1.5291471944132147e-05
TRH	TRHR	1.3592976923378574e-05
ARRB1	TRHR	1.7580265359918915e-05
DENND4A	SERTAD1	2.480846978443959e-05
CEBPE	DENND4A	2.0373444278057095e-05
DENND4A	PCBD1	4.453799580354788e-06
DENND4A	TLX3	7.041152829533322e-05
DENND4A	YWHAB	1.7112452019521722e-05
DENND4A	YWHAG	2.3387125972585497e-05
CELSR3	SWAP70	0.00011769037042335042
SWAP70	ZBTB5	1.8588968444620818e-05
MDFI	PHLDA1	1.5793686412159925e-06
KRTAP4-12	PHLDA1	7.00683157417014e-06
PHLDA1	PLSCR1	1.285938262019276e-05
GAP43	PRKCB	7.22941007762784e-05
CALM1	GAP43	1.3853669639154083e-05
FBXL12	TGFBR1	1.0063514420612194e-05
FBXL12	FXYD3	5.590994991908661e-06
DOCK8	FBXL12	5.0530573508154404e-05
FBXL12	LNX1	9.776298254417233e-06
FBXL12	PSEN2	1.328929084117958e-05
FBXL12	SMAD1	1.018916950329473e-05
CDC37	FBXL12	1.1086661255545099e-05
FBXL12	MAST1	3.7316374572137e-05
FBXL12	RNF32	4.894662641830344e-06
PPP4C	TIPRL	5.4523721209961406e-06
FBXL16	MAPK6	7.469892111254233e-06
FBXL19	TRIM27	1.2068176985453376e-05
FBXL19	TRIM29	1.8023660537608185e-05
CBFA2T2	FBXL19	1.1067566572589847e-05
FBXL18	MDFI	2.66199097602896e-06
FBXL18	TRAF1	3.636877987748983e-05
FBXL18	WWP2	5.8373355028337754e-05
FBXL18	PSMA3	2.4044044949775387e-05
FBXL18	NOTCH2NL	8.862294591082654e-06
FBXL18	WWP1	5.1672578125448965e-05
FBXL18	KRT40	1.625671374652805e-05
CALCOCO2	FBXL18	2.53711841219156e-05
FBXL18	PLSCR1	3.2972893608693934e-05
FBXL18	KRTAP10-3	2.2175770300182774e-05
FBXL18	RBPMS	1.4724658875985631e-05
FBXL18	TFCP2	3.475532201736937e-05
FBXL18	MTUS2	0.00014727284293569796
FBXL18	HNRNPK	3.341620209811003e-05
FBXL18	GOLGA2	4.787810753478413e-05
FBXL18	PNMA1	1.556154894481848e-05
FBXL18	TRAF4	1.5515547385888942e-05
FBXL18	PSTPIP1	3.623594231033097e-05
FBXL18	KRTAP4-12	1.3022307853184165e-05
FBXL18	MID2	3.344986143392909e-05
FBXL18	FHL3	2.177502819683923e-05
PRPF40A	SDK1	0
PPP1CA	TPRN	1.8656475588394542e-06
CLIC1	TPRN	2.464109633654428e-06
ZCCHC10	ZFP161	2.47047941681551e-06
RPL9	ZFP161	2.2894210745014165e-06
GORASP2	ZFP161	1.468532565000341e-05
AP1M1	ZFP161	3.1824340786431354e-05
SDCBP	ZFP161	6.998649146244986e-06
RPS7	ZFP161	3.4920390252252724e-06
ZFP161	ZMAT2	4.8214481963885866e-06
ATP5O	ZFP161	4.154868057472174e-06
MFAP1	ZFP161	7.413127036317693e-06
CBX8	ZFP161	0.0002769355471898472
BAZ2B	ZFP161	8.520979383814618e-05
PIN1	ZFP161	4.681476747172512e-06
FAM161A	ZFP161	3.809533095121333e-05
FAM90A1	ZFP161	3.1922627136340726e-05
TCEANC	ZFP161	4.8565645717743835e-06
CDK16	ZFP161	1.3873587578540491e-05
CDKL3	ZFP161	1.386034958568676e-05
EIF1AD	ZFP161	6.006717940732799e-06
EAF1	ZFP161	0
SYT16	ZFP161	4.335626346228696e-05
C16orf48	ZFP161	9.092035464354007e-06
C3orf34	ZFP161	0
MORF4L2	ZFP161	1.9641209721154208e-05
MAD2L1BP	ZFP161	2.163689633246546e-06
INTS3	ZFP161	1.8959926453144103e-05
RNPS1	ZFP161	1.1144589669897826e-05
PNKP	ZFP161	1.2003612123043749e-05
BYSL	ZFP161	1.4283516315095037e-05
TXN2	ZFP161	9.252677581180046e-06
POLR2L	ZFP161	2.1678711233304775e-06
SNRPB2	ZFP161	3.921986975830238e-06
NAA10	ZFP161	1.9602336803223982e-05
KAT5	ZFP161	2.5757977223822202e-05
SCNM1	ZFP161	1.953367887135562e-05
EPM2AIP1	ZFP161	2.451309889659927e-05
COL4A5	DAZAP2	3.096570163346807e-05
COL4A5	SMN1	0
ANXA7	COL4A5	7.639263896842534e-05
CDKN1A	COL4A5	0.00013181743605854857
COL4A5	TK1	1.2565757149984901e-05
COL4A5	NR1H2	0.0002162214684548489
CD47	COL4A3	1.806849028564323e-05
COL4A2	DAZAP2	2.1047758877528326e-05
COL4A2	SMN1	0
ANXA7	COL4A2	5.17851472564232e-05
COL4A2	FAM46A	4.0779320305104614e-05
ATF7IP	COL4A2	0.0002305278572164319
COL4A2	SKIL	7.070488528568617e-05
COL4A1	COL4A2	0.000185826546080846
COL4A2	TK1	8.569477217110974e-06
COL4A2	CSNK2B	2.959862131348985e-05
GRN	KRTAP26-1	1.5361666761725707e-05
FAM131C	GRN	6.845497140957702e-06
GFI1B	GRN	2.0192083831753543e-05
GRN	SMAD9	1.2998576300357358e-05
CRKL	GRN	2.09217436464512e-05
GRN	KRTAP10-7	4.024765536842538e-05
CCDC33	GRN	4.4870687299572475e-05
GRN	HSPG2	0
GRN	OTX1	9.93140653945087e-06
GRN	SGTA	1.1422465694347238e-05
ATN1	GRN	0.00010373629035984554
CACNA1A	GRN	0.00012027806943466795
GRN	HOXA1	4.19451786317103e-05
ARFGAP1	GRN	2.5204396868153468e-05
GLRX3	GRN	2.0181353016342824e-05
ATXN7	GRN	3.613388885235025e-05
GRN	NLK	2.1930826498287346e-05
FANCL	GRN	2.126798974631042e-05
DLX2	GRN	1.6089308478379828e-05
C3	ITGAX	0.0003410715393697078
ITGAX	ITGB2	0.00017089852302158554
BCL2A1	BCL2L11	1.2467419498224723e-05
BCL2A1	BIK	5.664298297397244e-06
BCL2A1	FAM9B	4.3637965635342245e-06
BCL2A1	BID	8.0687484035493e-06
BAX	BCL2A1	8.390997523058742e-06
BAK1	BCL2A1	1.3381581772161456e-06
BAD	BCL2A1	1.3309320039782995e-06
BBC3	BCL2A1	4.031110999076688e-06
BMP7	NOG	4.742272602844719e-06
BMP4	NOG	4.335537366729048e-06
BMP2	NOG	2.6739000458097076e-06
ITGAV	ITGB1	9.279171935012738e-05
CYR61	ITGAV	1.190279009774801e-05
ITGAV	ITGB3	8.34154327686262e-05
ITGAV	ITGB5	5.627555080109279e-05
ITGAV	ITGB6	4.381755940972191e-05
HLP	ZNF33B	0
HAP1	HLP	0
BARD1	HLP	0
ICAM5	ITGAL	3.123616900600889e-05
ICAM3	ITGAL	3.544908459977829e-05
ICAM1	ITGAL	3.72486830960944e-05
C3	ITGAM	0.00026907146521813546
FGG	ITGAM	0.00012114049492708526
ITGAM	ITGB2	0.0001247604280528429
ICAM1	ITGAM	4.230255538216221e-05
BATF	HLF	1.0932531461636352e-05
DDIT3	HLF	1.2712803989901337e-05
CEBPG	HLF	7.789145441836652e-06
DBP	HLF	1.0963558042445222e-05
HLF	HNF4G	3.9455867651241335e-05
